identificador_de_la_publicacion,identificador_de_la_cuenta,nombre_de_usuario_de_la_cuenta,nombre_de_la_cuenta,descripcion,duracion_segundos,hora_de_publicacion,enlace_permanente,tipo_de_publicacion,comentario_sobre_los_datos,fecha,alcance,me_gusta,veces_que_se_compartio,visitas_al_perfil,respuestas,navegacion,clics_en_el_enlace,seguimientos,toques_en_stickers,visualizaciones,sentimiento
17870275182063473,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-20 12:56:00,,Historia de Instagram,,Total,232.0,0,0,1.0,0,232.0,,,,,-2.0
18030567940731011,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-21 17:34:00,,Historia de Instagram,,Total,302.0,0,0,3.0,0,305.0,,,,,-2.0
17846697573143152,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2024-02-21 17:34:00,,Historia de Instagram,,Total,172.0,2,0,,0,176.0,4.0,,,,-2.0
17850113622127381,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-21 17:34:00,,Historia de Instagram,,Total,190.0,0,0,1.0,0,200.0,,,,,-2.0
18093913939397016,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-23 05:57:00,,Historia de Instagram,,Total,302.0,0,0,2.0,0,311.0,,,,,-2.0
17967113129574541,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-23 05:57:00,,Historia de Instagram,,Total,187.0,1,0,,0,197.0,,,,,-2.0
18000913439455078,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-23 05:57:00,,Historia de Instagram,,Total,165.0,0,0,1.0,0,178.0,,,,,-2.0
18017821243929935,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-23 05:57:00,,Historia de Instagram,,Total,154.0,0,0,,0,165.0,,,,,-2.0
17972923256527942,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-23 05:57:00,,Historia de Instagram,,Total,148.0,0,0,,0,156.0,,,,,-2.0
18010297595266609,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,9,2024-02-23 17:46:00,,Historia de Instagram,,Total,243.0,1,0,2.0,0,245.0,,,,,-2.0
18053140738512025,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,17,2024-02-23 18:09:00,,Historia de Instagram,,Total,170.0,2,0,,0,169.0,,,,,-2.0
18021619736009096,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,14,2024-02-23 18:16:00,,Historia de Instagram,,Total,148.0,3,0,2.0,0,152.0,,,,,-2.0
18003907658174590,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,15,2024-02-26 18:28:00,,Historia de Instagram,,Total,800.0,4,0,12.0,0,844.0,,,,,-2.0
18033058039849702,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-03-04 08:18:00,,Historia de Instagram,,Total,366.0,0,0,2.0,1,337.0,,,,,-2.0
18009796466247717,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-03-04 08:18:00,,Historia de Instagram,,Total,261.0,1,0,1.0,0,263.0,,,,,-2.0
18050697049579476,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-03-04 08:18:00,,Historia de Instagram,,Total,217.0,0,0,2.0,0,229.0,,,,,-2.0
18040155235706948,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-03-05 17:33:00,,Historia de Instagram,,Total,184.0,1,0,,0,182.0,,,,,-2.0
18287732959088159,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-03-05 17:33:00,,Historia de Instagram,,Total,159.0,0,0,,0,163.0,,,,,-2.0
18001638749523122,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-03-05 17:33:00,,Historia de Instagram,,Total,294.0,2,0,3.0,0,290.0,,,,,-2.0
18040231819688295,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-03-11 16:59:00,,Historia de Instagram,,Total,524.0,2,0,7.0,0,502.0,,,,,-2.0
17882059677017291,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-03-11 16:59:00,,Historia de Instagram,,Total,371.0,0,0,2.0,0,374.0,1.0,,,,-2.0
18217484461274001,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-03-16 17:40:00,,Historia de Instagram,,Total,466.0,1,0,,0,471.0,,,,,-2.0
18022805909312656,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2024-03-16 17:43:00,,Historia de Instagram,,Total,292.0,4,0,1.0,1,283.0,,,,,-2.0
17899561673891856,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,6,2024-03-19 07:29:00,,Historia de Instagram,,Total,129.0,1,0,1.0,1,122.0,,,,,-2.0
17993236382356679,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,8,2024-03-19 07:29:00,,Historia de Instagram,,Total,153.0,0,0,,0,149.0,,,,,-2.0
18090540970416491,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,7,2024-03-19 07:29:00,,Historia de Instagram,,Total,140.0,0,0,,0,133.0,,,,,-2.0
18076425508422370,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-03-19 07:29:00,,Historia de Instagram,,Total,145.0,0,0,,0,140.0,,,,,-2.0
17993463029364487,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-03-19 07:29:00,,Historia de Instagram,,Total,173.0,1,0,,0,169.0,,,,,-2.0
18019612730121976,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-03-19 07:29:00,,Historia de Instagram,,Total,281.0,2,0,2.0,0,280.0,,,,,-2.0
17907098750936468,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-03-19 07:29:00,,Historia de Instagram,,Total,133.0,0,0,,0,128.0,,,,,-2.0
17970308963566774,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-03-21 08:19:00,,Historia de Instagram,,Total,215.0,0,0,2.0,0,219.0,,,,,-2.0
18023177306088670,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2024-03-21 08:19:00,,Historia de Instagram,,Total,138.0,0,0,,0,129.0,,,,,-2.0
18026398108952767,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,7,2024-03-21 08:19:00,,Historia de Instagram,,Total,131.0,0,0,1.0,0,115.0,,,,,-2.0
18012642281249563,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,6,2024-03-21 08:19:00,,Historia de Instagram,,Total,121.0,0,0,,0,118.0,,,,,-2.0
17940398111797947,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-03-21 08:19:00,,Historia de Instagram,,Total,107.0,0,0,,0,109.0,,,,,-2.0
18013741961197035,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,5,2024-03-21 08:19:00,,Historia de Instagram,,Total,100.0,0,0,,0,101.0,,,,,-2.0
17998230680531482,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,5,2024-03-21 08:19:00,,Historia de Instagram,,Total,121.0,0,0,,0,106.0,,,,,-2.0
18036354016798424,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,6,2024-03-27 07:34:00,,Historia de Instagram,,Total,225.0,0,0,2.0,0,222.0,,,,,-2.0
18054575599567886,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,7,2024-03-27 07:34:00,,Historia de Instagram,,Total,138.0,0,0,1.0,0,136.0,,,,,-2.0
18035079859881649,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,8,2024-03-27 07:34:00,,Historia de Instagram,,Total,121.0,0,0,,0,119.0,,,,,-2.0
18023747666018249,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,2,2024-03-27 07:34:00,,Historia de Instagram,,Total,111.0,0,0,1.0,0,104.0,,,,,-2.0
17888330535009679,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,8,2024-04-01 10:44:00,,Historia de Instagram,,Total,263.0,1,0,1.0,0,242.0,,,,,-2.0
17845934796190233,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-04-01 10:44:00,,Historia de Instagram,,Total,420.0,0,0,15.0,0,423.0,,,,,-2.0
17877862260053737,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-04-01 10:44:00,,Historia de Instagram,,Total,293.0,2,0,2.0,0,295.0,,,,,-2.0
18039303238792056,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,6,2024-04-01 10:44:00,,Historia de Instagram,,Total,205.0,1,0,2.0,2,199.0,,,,,-2.0
17901641768888554,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-04-01 10:44:00,,Historia de Instagram,,Total,216.0,0,0,1.0,0,207.0,,,,,-2.0
17973838271690193,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,7,2024-04-01 10:44:00,,Historia de Instagram,,Total,227.0,1,0,,0,207.0,,,,,-2.0
17899755845969921,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-04-01 10:44:00,,Historia de Instagram,,Total,248.0,1,0,1.0,0,234.0,,,,,-2.0
18019164350477125,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-04-01 17:26:00,,Historia de Instagram,,Total,777.0,7,0,8.0,1,797.0,,,,,-2.0
17975357888690922,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,15,2024-04-04 16:36:00,,Historia de Instagram,,Total,1003.0,7,0,3.0,1,972.0,,,,,-2.0
18263806693237702,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-04-04 16:37:00,,Historia de Instagram,,Total,699.0,3,0,5.0,0,752.0,,,,,-2.0
18014774132261162,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-04-05 16:28:00,,Historia de Instagram,,Total,405.0,0,0,2.0,0,387.0,,,,,-2.0
18030160687938278,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-04-05 16:29:00,,Historia de Instagram,,Total,245.0,0,0,1.0,0,243.0,,,,,-2.0
18423348265063754,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,5,2024-04-10 19:55:00,,Historia de Instagram,,Total,291.0,0,0,8.0,0,287.0,,,3.0,,-2.0
17973451595559492,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-04-10 20:00:00,,Historia de Instagram,,Total,179.0,0,0,2.0,0,179.0,,,2.0,,-2.0
17961976394738417,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2024-04-12 22:11:00,,Historia de Instagram,,Total,2114.0,5,0,22.0,1,1884.0,,,,,-2.0
18086973742395026,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-04-19 07:49:00,,Historia de Instagram,,Total,1921.0,5,0,23.0,0,1935.0,,,,,-2.0
18027768115979342,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-04-19 12:54:00,,Historia de Instagram,,Total,702.0,1,0,1.0,0,696.0,,,,,-2.0
18055639441574742,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-04-24 14:48:00,,Historia de Instagram,,Total,439.0,2,0,4.0,0,434.0,,,4.0,,-2.0
18028268075050102,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-04-24 14:50:00,,Historia de Instagram,,Total,321.0,3,0,,0,327.0,,,,,-2.0
17913001130927880,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-04-25 08:42:00,,Historia de Instagram,,Total,251.0,0,0,3.0,0,258.0,,,,,-2.0
17930676725759212,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-04-25 11:37:00,,Historia de Instagram,,Total,196.0,7,0,1.0,0,193.0,,,,,-2.0
18035654068742610,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-04-25 14:21:00,,Historia de Instagram,,Total,143.0,3,0,2.0,0,147.0,,,,,-2.0
18000745823326792,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-04-25 14:21:00,,Historia de Instagram,,Total,180.0,2,0,,0,170.0,,,,,-2.0
18205888579304380,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-04-25 14:21:00,,Historia de Instagram,,Total,160.0,2,0,,0,152.0,,,,,-2.0
18046560505711272,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-04-25 14:21:00,,Historia de Instagram,,Total,153.0,3,0,,0,148.0,,,,,-2.0
18050229967574670,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-04-25 17:34:00,,Historia de Instagram,,Total,385.0,2,0,3.0,0,395.0,,,4.0,,-2.0
17906661707953343,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,15,2024-04-27 14:40:00,,Historia de Instagram,,Total,1553.0,9,1,19.0,1,1632.0,,,,,-2.0
18030473248832968,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,11,2024-04-28 08:14:00,,Historia de Instagram,,Total,676.0,3,0,2.0,0,710.0,,,,,-2.0
18063172129490299,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,15,2024-04-30 19:11:00,,Historia de Instagram,,Total,2172.0,9,0,16.0,0,2171.0,,,,,-2.0
17906251697950908,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-01 16:48:00,,Historia de Instagram,,Total,391.0,5,0,5.0,0,452.0,,,,,-2.0
17871580332092336,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-03 16:04:00,,Historia de Instagram,,Total,302.0,0,0,2.0,0,330.0,,,,,-2.0
18004110986583262,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-03 16:05:00,,Historia de Instagram,,Total,172.0,0,0,3.0,0,210.0,,,,,-2.0
18233740237302113,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2024-05-03 16:05:00,,Historia de Instagram,,Total,216.0,0,0,,0,209.0,,,,,-2.0
18028257959062693,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2024-05-03 16:05:00,,Historia de Instagram,,Total,194.0,0,0,,0,176.0,,,,,-2.0
17989970153633504,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2024-05-03 16:05:00,,Historia de Instagram,,Total,187.0,0,0,,0,187.0,,,,,-2.0
18031934602939430,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-04 15:13:00,,Historia de Instagram,,Total,1516.0,2,0,7.0,0,1553.0,,,,,-2.0
18037040179808234,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-04 15:13:00,,Historia de Instagram,,Total,1205.0,4,0,4.0,0,1248.0,,,,,-2.0
18024389138281690,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-04 15:13:00,,Historia de Instagram,,Total,1116.0,3,0,6.0,0,1146.0,,,,,-2.0
17864521338107955,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-04 15:13:00,,Historia de Instagram,,Total,1068.0,2,0,9.0,1,1082.0,,,,,-2.0
18011299493147269,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-04 15:13:00,,Historia de Instagram,,Total,994.0,3,0,15.0,1,1120.0,,,,,-2.0
18003866687290039,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,5,2024-05-06 10:57:00,,Historia de Instagram,,Total,232.0,3,0,,0,254.0,,,,,-2.0
18024386173943987,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-06 10:58:00,,Historia de Instagram,,Total,167.0,2,0,,0,185.0,,,,,-2.0
18004174172295563,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-06 10:58:00,,Historia de Instagram,,Total,146.0,1,0,,0,164.0,,,,,-2.0
18049087066632774,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,15,2024-05-06 10:59:00,,Historia de Instagram,,Total,140.0,2,0,,0,157.0,,,,,-2.0
17964016094736901,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,13,2024-05-08 10:21:00,,Historia de Instagram,,Total,367.0,2,0,1.0,1,409.0,,,,,-2.0
18006671474583371,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,5,2024-05-10 19:37:00,,Historia de Instagram,,Total,347.0,3,0,,0,350.0,,,,,-2.0
18088538977439954,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2024-05-10 19:37:00,,Historia de Instagram,,Total,256.0,5,0,,1,234.0,,,,,-2.0
17910389126948439,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-10 19:37:00,,Historia de Instagram,,Total,240.0,4,0,1.0,0,233.0,,,,,-2.0
18322007083124007,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-10 19:37:00,,Historia de Instagram,,Total,229.0,4,0,1.0,1,214.0,,,,,-2.0
17882420169051411,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-10 19:37:00,,Historia de Instagram,,Total,222.0,3,0,1.0,0,221.0,,,,,-2.0
18013521644136397,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-13 11:27:00,,Historia de Instagram,,Total,312.0,0,0,2.0,1,326.0,,,,,-2.0
17845971726216223,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-13 11:27:00,,Historia de Instagram,,Total,205.0,0,0,1.0,0,211.0,,,,,-2.0
18331899442190042,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,5,2024-05-13 11:27:00,,Historia de Instagram,,Total,181.0,0,0,,0,179.0,,,,,-2.0
17975180348572151,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,15,2024-05-13 11:30:00,,Historia de Instagram,,Total,167.0,3,1,,0,176.0,,,,,-2.0
18041652757844387,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-22 11:11:00,,Historia de Instagram,,Total,223.0,1,0,5.0,0,231.0,,,,,-2.0
18297317686093822,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-22 11:11:00,,Historia de Instagram,,Total,151.0,1,0,2.0,0,155.0,,,,,-2.0
18016155605347168,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-22 11:11:00,,Historia de Instagram,,Total,133.0,1,0,1.0,0,136.0,,,,,-2.0
18009875474209447,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-22 11:11:00,,Historia de Instagram,,Total,119.0,1,0,,0,126.0,,,,,-2.0
18033224614945759,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-22 11:11:00,,Historia de Instagram,,Total,116.0,0,0,,0,119.0,,,,,-2.0
17887475403025916,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-22 11:11:00,,Historia de Instagram,,Total,109.0,0,0,,0,113.0,,,,,-2.0
18031347727988345,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-22 11:11:00,,Historia de Instagram,,Total,102.0,0,0,1.0,1,112.0,,,,,-2.0
18026593130503997,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-05-28 12:31:00,,Historia de Instagram,,Total,980.0,3,0,14.0,3,1129.0,,,,,-2.0
18001257932633315,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Si estás en
San Miguel de Allende!",15,2024-07-09 13:51:00,,Historia de Instagram,,Total,742.0,3,0,8.0,0,764.0,,,,760.0,0.0
17849846217252025,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-07-25 10:45:00,,Historia de Instagram,,Total,324.0,1,0,2.0,0,412.0,,,,330.0,-2.0
17950252364818824,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","En la clausura del festival Transhumante
@colectivatrashumante",10,2024-07-28 17:41:00,,Historia de Instagram,,Total,2692.0,7,0,18.0,0,3181.0,,,2.0,2779.0,0.0
17870728116149730,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,16,2024-08-03 16:15:00,,Historia de Instagram,,Total,455.0,5,0,5.0,0,552.0,,,2.0,468.0,-2.0
17879342913050212,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Les presento  @espaciofim 
en el que honramos  los sueños y el lenguaje simbólico como aspectos integrales en los procesos de transición",0,2024-08-05 10:58:00,,Historia de Instagram,,Total,278.0,5,0,3.0,0,326.0,,,,286.0,0.0
18041190175821273,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Mi compromiso con @espaciofim,0,2024-08-05 10:59:00,,Historia de Instagram,,Total,180.0,4,0,1.0,0,203.0,,,,185.0,0.0
18030373574328664,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-08-05 21:48:00,,Historia de Instagram,,Total,257.0,2,0,2.0,0,292.0,,,,263.0,-2.0
18129450433362780,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Tengo un nuevo diario de sueños!

¿Ya tienes uno?

#houseofinstagram",0,2024-08-08 08:58:00,,Historia de Instagram,,Total,343.0,5,0,1.0,0,432.0,,,,351.0,0.0
18040774093951854,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",#houseofinstagram,60,2024-08-08 09:00:00,,Historia de Instagram,,Total,202.0,2,0,,0,256.0,,,,207.0,0.0
18265333957300216,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Cafecito en
#houseofinstagram",0,2024-08-08 09:01:00,,Historia de Instagram,,Total,200.0,5,0,2.0,1,251.0,,,,201.0,0.0
18044431291822374,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Un momento 
onírico en
@myacafemx 📷",0,2024-08-08 20:04:00,,Historia de Instagram,,Total,658.0,6,0,3.0,1,687.0,,,2.0,698.0,0.0
18004219505418526,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",En #vidconméxico2024,0,2024-08-09 13:55:00,,Historia de Instagram,,Total,526.0,6,0,3.0,1,640.0,,,,536.0,0.0
18028003025266376,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","La vida
es un sueño",0,2024-08-09 15:59:00,,Historia de Instagram,,Total,415.0,10,0,2.0,0,504.0,,,,432.0,0.0
18101438221390657,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Lista para el día 2!,0,2024-08-10 09:35:00,,Historia de Instagram,,Total,810.0,4,0,5.0,0,988.0,,,,848.0,0.0
17972655296623137,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Vi a Missasinfonía!,0,2024-08-10 11:44:00,,Historia de Instagram,,Total,685.0,2,0,8.0,0,799.0,,,,698.0,0.0
17859860286167913,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Todos los sueños tienen significado.... Mis sueños cuando tengo hanmbre...,0,2024-08-10 13:23:00,,Historia de Instagram,,Total,621.0,4,0,8.0,0,730.0,,,,628.0,0.0
18027789824211371,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Lista para el último día!,0,2024-08-11 09:28:00,,Historia de Instagram,,Total,377.0,3,0,2.0,0,434.0,,,,381.0,0.0
18052798510642278,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-08-11 09:28:00,,Historia de Instagram,,Total,255.0,2,0,1.0,0,311.0,,,,260.0,-2.0
18044080774901345,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Gracias a @jazwareslatam 
por los regalos!

¡Se los enseño al rato!

#SquishmallowsSquad #Encuentra TuSquish",0,2024-08-11 13:55:00,,Historia de Instagram,,Total,450.0,2,0,1.0,1,370.0,,,6.0,478.0,0.0
18272287363240544,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Yo: Todos los sueños tienen significado 

Mis sueños:",20,2024-08-12 11:09:00,,Historia de Instagram,,Total,661.0,1,2,3.0,1,809.0,,,,683.0,0.0
18052919782763936,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",He notado que estoy también pasa con los sueños... A veces cuándo les haces preguntas te responden que decidas tú...,15,2024-08-13 08:56:00,,Historia de Instagram,,Total,331.0,5,0,4.0,0,391.0,,,,343.0,0.0
