Identificador de la publicación,Identificador de la cuenta,Nombre de usuario de la cuenta,Nombre de la cuenta,Descripción,Duración (segundos),Hora de publicación,Enlace permanente,Tipo de publicación,Comentario sobre los datos,Fecha,Alcance,Me gusta,Veces que se compartió,Visitas al perfil,Respuestas,Navegación,Clics en el enlace,Seguimientos,Toques en stickers,Visualizaciones,sentimiento,hora_de_publicacion,alcance,me_gusta,veces_que_se_compartio,visitas_al_perfil,respuestas,navegacion,clics_en_el_enlace,seguimientos,toques_en_stickers,visualizaciones,sentimiento_score,fecha,nombre_archivo,objeto_principal,color_dominante,emocion_primaria,categoría
1.7844386643286328e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Feliz viernes!,0.0,08/30/2024 10:31,<NA>,Historia de Instagram,nan,Total,6845.0,15.0,0.0,84.0,1.0,7186.0,nan,nan,nan,7070.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7989265882537048e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Sábado social!,0.0,08/31/2024 11:01,<NA>,Historia de Instagram,nan,Total,7416.0,10.0,0.0,54.0,0.0,7791.0,nan,1.0,nan,7568.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8020603897409684e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Cómo buena mexicana, comienzo a celebrar mi cumpleaños desde antes 🤣",0.0,09/01/2024 10:39,<NA>,Historia de Instagram,nan,Total,648.0,3.0,0.0,5.0,2.0,624.0,nan,nan,nan,667.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7989641671533224e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Hasta hubo 
Serenata!",0.0,09/01/2024 10:39,<NA>,Historia de Instagram,nan,Total,387.0,4.0,0.0,4.0,1.0,382.0,nan,nan,nan,398.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7868099846128344e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Mi adolescente y 
mi mamá 
me acompañaron",0.0,09/01/2024 10:39,<NA>,Historia de Instagram,nan,Total,326.0,3.0,0.0,1.0,0.0,309.0,nan,nan,nan,330.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.845553274803861e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡No podía faltar 
Mi platillo 
favorito!",0.0,09/01/2024 10:39,<NA>,Historia de Instagram,nan,Total,299.0,1.0,0.0,1.0,0.0,290.0,nan,nan,nan,305.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7844614040286342e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Viva México!,0.0,09/01/2024 13:19,<NA>,Historia de Instagram,nan,Total,445.0,2.0,0.0,1.0,0.0,459.0,nan,nan,nan,460.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.802956679320732e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","He tenido
un día 
Bastante 
Surrealista",7.0,09/01/2024 15:41,<NA>,Historia de Instagram,nan,Total,430.0,3.0,0.0,2.0,0.0,435.0,nan,nan,nan,440.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8034146800163772e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,7.0,09/01/2024 15:41,<NA>,Historia de Instagram,nan,Total,398.0,2.0,0.0,2.0,0.0,401.0,nan,nan,nan,405.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.801912193623117e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Salud!,7.0,09/01/2024 15:41,<NA>,Historia de Instagram,nan,Total,371.0,2.0,0.0,1.0,0.0,373.0,nan,nan,nan,376.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.794081331185604e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,7.0,09/01/2024 15:41,<NA>,Historia de Instagram,nan,Total,359.0,0.0,0.0,1.0,0.0,358.0,nan,nan,nan,360.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8044373451805276e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,7.0,09/01/2024 15:41,<NA>,Historia de Instagram,nan,Total,343.0,2.0,0.0,2.0,0.0,337.0,nan,nan,nan,346.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.807097481156635e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Feliz 
cumpleaños 
A mí!",0.0,09/02/2024 08:43,<NA>,Historia de Instagram,nan,Total,631.0,4.0,0.0,3.0,1.0,606.0,nan,nan,nan,644.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7918436815968014e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","El mejor
Regalo,
Pasar tiempo
Con mis
Seres queridos",2.0,09/02/2024 08:45,<NA>,Historia de Instagram,nan,Total,434.0,2.0,0.0,nan,0.0,323.0,nan,nan,nan,436.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.805034878585604e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Muchas 
Gracias por
Este regalo!
@xrosi.cosx",0.0,09/02/2024 08:47,<NA>,Historia de Instagram,nan,Total,435.0,4.0,0.0,3.0,0.0,435.0,nan,nan,2.0,444.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8324257146198732e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Es un honor ser
Parte de este equipo 🙌
@espaciofim",15.0,09/03/2024 08:29,<NA>,Historia de Instagram,nan,Total,319.0,4.0,0.0,3.0,1.0,332.0,nan,nan,4.0,328.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.789600158898348e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Vive una gran historia a través de tus sueños!,0.0,09/04/2024 09:47,<NA>,Historia de Instagram,nan,Total,500.0,2.0,0.0,1.0,0.0,487.0,nan,nan,nan,508.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.802919693546546e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Buen
Finde!",0.0,09/06/2024 09:16,<NA>,Historia de Instagram,nan,Total,2273.0,6.0,0.0,20.0,2.0,2366.0,nan,1.0,nan,2345.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.813787519834956e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Todos los sueños tienen significado....
Mis sueños: 👇",10.0,09/06/2024 14:03,<NA>,Historia de Instagram,nan,Total,2842.0,11.0,1.0,5.0,1.0,2280.0,nan,nan,nan,2920.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7936136686789608e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",El café te da energía; tus sueños te dan dirección. Despierta a tu realidad interior,0.0,09/09/2024 09:25,<NA>,Historia de Instagram,nan,Total,1223.0,7.0,0.0,6.0,0.0,1173.0,nan,nan,nan,1277.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.809140979446597e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Ojalá pronto nos juntemos otra vez!,0.0,09/09/2024 09:57,<NA>,Historia de Instagram,nan,Total,895.0,4.0,0.0,nan,0.0,913.0,nan,nan,nan,926.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.832036430715725e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,09/10/2024 13:17,<NA>,Historia de Instagram,nan,Total,2302.0,1.0,0.0,6.0,1.0,2302.0,nan,nan,nan,2344.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.804414221181912e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Para esto te 
Sirve llevar
Un diario de
Sueños!",15.0,09/11/2024 17:16,<NA>,Historia de Instagram,nan,Total,743.0,7.0,1.0,4.0,1.0,751.0,nan,nan,nan,770.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.802161628058261e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Estoy lista para dar una clase sobre Trabajo con sueños y marketing para @institutefordreamstudies,0.0,09/13/2024 09:44,<NA>,Historia de Instagram,nan,Total,1621.0,2.0,0.0,6.0,0.0,1672.0,nan,1.0,nan,1695.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8055221559655344e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Voy a una fiesta, hice lo mejor que pude para parecer de los 90s (Aunque si soy 🤣)",7.0,09/14/2024 16:23,<NA>,Historia de Instagram,nan,Total,2003.0,11.0,0.0,24.0,1.0,1998.0,nan,nan,nan,2082.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7923595351951972e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Y hoy tocó fiesta mexicana,0.0,09/15/2024 18:43,<NA>,Historia de Instagram,nan,Total,11531.0,14.0,0.0,104.0,1.0,11795.0,nan,nan,nan,11810.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7893572719996262e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Feliz 
Finde!",0.0,09/20/2024 10:30,<NA>,Historia de Instagram,nan,Total,4924.0,7.0,0.0,59.0,0.0,5192.0,nan,1.0,nan,5123.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8033235319019016e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Hoy por fin 
veré 
Beetlejuice",3.0,09/22/2024 11:04,<NA>,Historia de Instagram,nan,Total,1684.0,6.0,0.0,14.0,1.0,1410.0,nan,nan,nan,1725.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.80626607136329e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","But first,
Coffee",0.0,09/25/2024 10:07,<NA>,Historia de Instagram,nan,Total,3570.0,5.0,0.0,15.0,0.0,3675.0,nan,nan,nan,3642.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.831363255609313e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Hoy voy a probar 
algo nuevo! ¡Te cuento 
pronto cómo 
me fue! #HyaluronGelNiveaFM

#HyaluronGel",3.0,09/26/2024 11:51,<NA>,Historia de Instagram,nan,Total,583.0,5.0,0.0,4.0,1.0,538.0,nan,nan,nan,596.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7928170204949308e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Bonito inicio 
de semana",0.0,09/30/2024 09:20,<NA>,Historia de Instagram,nan,Total,2172.0,4.0,0.0,9.0,0.0,2247.0,nan,nan,nan,2232.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8001257932633316e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Si estás en
San Miguel de Allende!",15.0,07/09/2024 13:51,<NA>,Historia de Instagram,nan,Total,742.0,3.0,0.0,8.0,0.0,764.0,nan,nan,nan,760.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7849846217252024e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,07/25/2024 10:45,<NA>,Historia de Instagram,nan,Total,324.0,1.0,0.0,2.0,0.0,412.0,nan,nan,nan,330.0,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7903066294755016e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,04/01/2023 10:58,<NA>,Historia de Instagram,nan,Total,1066.0,2.0,0.0,4.0,0.0,1074.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7969658998495562e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Me voy de fiesta,0.0,04/01/2023 16:49,<NA>,Historia de Instagram,nan,Total,1200.0,0.0,0.0,7.0,0.0,1196.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7868472607840414e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,7.0,04/02/2023 11:32,<NA>,Historia de Instagram,nan,Total,985.0,7.0,0.0,1.0,0.0,915.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7993928901840296e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,8.0,04/02/2023 11:39,<NA>,Historia de Instagram,nan,Total,757.0,5.0,0.0,3.0,0.0,640.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7938766375631768e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,3.0,04/02/2023 11:41,<NA>,Historia de Instagram,nan,Total,693.0,3.0,0.0,1.0,1.0,616.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.799757694077682e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,12.0,04/03/2023 07:42,<NA>,Historia de Instagram,nan,Total,686.0,3.0,0.0,1.0,1.0,688.0,nan,nan,2.0,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7979505067082348e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Cuando la vida es un sueño,3.0,04/03/2023 16:01,<NA>,Historia de Instagram,nan,Total,589.0,2.0,0.0,1.0,0.0,411.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.799877655669146e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,04/03/2023 16:10,<NA>,Historia de Instagram,nan,Total,519.0,5.0,1.0,3.0,1.0,523.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.835855101304604e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Salir de viaje es como un sueño, no sabes qué va a suceder",15.0,04/04/2023 09:07,<NA>,Historia de Instagram,nan,Total,552.0,6.0,0.0,7.0,0.0,592.0,nan,1.0,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7910980009726756e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Disfruta tus sueños, disfruta tu vida (cuando no sean pesadillas)",0.0,04/05/2023 13:42,<NA>,Historia de Instagram,nan,Total,1897.0,3.0,0.0,11.0,0.0,1908.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.795118449442162e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,04/06/2023 17:08,<NA>,Historia de Instagram,nan,Total,1271.0,4.0,0.0,6.0,0.0,1327.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8005108350580594e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,15.0,04/07/2023 21:22,<NA>,Historia de Instagram,nan,Total,740.0,4.0,0.0,5.0,0.0,825.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.824862628208756e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Te extraño mucho amiga,15.0,04/10/2023 17:31,<NA>,Historia de Instagram,nan,Total,928.0,6.0,0.0,11.0,0.0,959.0,nan,nan,1.0,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8287561926096452e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,8.0,04/10/2023 20:26,<NA>,Historia de Instagram,nan,Total,701.0,3.0,0.0,nan,0.0,676.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7930468123568652e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,7.0,04/10/2023 21:57,<NA>,Historia de Instagram,nan,Total,567.0,2.0,0.0,4.0,0.0,595.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7972450018244008e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Cuando la vida es un sueño,15.0,04/11/2023 17:45,<NA>,Historia de Instagram,nan,Total,537.0,4.0,0.0,10.0,0.0,594.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.789501395279258e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,6.0,04/12/2023 11:11,<NA>,Historia de Instagram,nan,Total,330.0,0.0,0.0,2.0,0.0,316.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8173555428274464e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,9.0,04/12/2023 11:26,<NA>,Historia de Instagram,nan,Total,305.0,2.0,0.0,1.0,1.0,294.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7912636999725038e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Celebrando el 
aniversario de 
@geekandcoffee",0.0,04/13/2023 17:27,<NA>,Historia de Instagram,nan,Total,1767.0,5.0,0.0,16.0,2.0,1802.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8253526776194612e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,10.0,04/17/2023 09:30,<NA>,Historia de Instagram,nan,Total,987.0,5.0,0.0,4.0,0.0,881.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8002746087733132e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,3.0,04/17/2023 09:30,<NA>,Historia de Instagram,nan,Total,708.0,1.0,0.0,1.0,1.0,577.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7949199310610588e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,10.0,04/18/2023 10:07,<NA>,Historia de Instagram,nan,Total,1031.0,4.0,0.0,6.0,1.0,980.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8035925136465844e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,10.0,04/19/2023 11:12,<NA>,Historia de Instagram,nan,Total,655.0,0.0,0.0,8.0,0.0,655.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7989931725912358e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Gracias a @themoonismycalendar 
pude darme cuenta de todo lo que surgió el pasado ciclo lunar",0.0,04/19/2023 11:38,<NA>,Historia de Instagram,nan,Total,505.0,0.0,0.0,1.0,1.0,506.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.787800691985186e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Tengo ganas de estar 
más cerca de ti",0.0,04/20/2023 12:45,<NA>,Historia de Instagram,nan,Total,1212.0,4.0,0.0,19.0,0.0,1276.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7858552498937632e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,9.0,04/21/2023 13:54,<NA>,Historia de Instagram,nan,Total,651.0,6.0,0.0,7.0,1.0,695.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7849095793967172e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Haciendo
Nuevas
Amistades 😂",0.0,04/22/2023 13:51,<NA>,Historia de Instagram,nan,Total,3239.0,8.0,0.0,24.0,1.0,3244.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8053666011409256e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,10.0,04/24/2023 08:59,<NA>,Historia de Instagram,nan,Total,740.0,1.0,0.0,6.0,0.0,673.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7951288222447124e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,4.0,04/24/2023 09:01,<NA>,Historia de Instagram,nan,Total,527.0,1.0,0.0,1.0,0.0,451.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
